"Listing Number","Parcel ID","Short Address","Sold Price","SqFt - Living","Days On Market","SqFt - Total","List Price","Listing Date","Under Contract Date","Sold Date","Cancel Date","Expiration Date","Withdrawn Date","Temp Off Market Date","Subdivision","Under Contract Type","Statistical Listing Entry","Status","Status Change Date","Original List Price","Go Active Date","Expected Closing Date","Fallthrough Date"
"RX-10792234","73424407050022260","1890 Via Castello","515000.00","1851.00","3","2611.00","497500.00","2022-04-15","2022-04-18","2022-06-13","","","","","Buena Vida","","N","C","2022-06-13","497500.00","","2022-06-13",""
"RX-10792250","73414411030040570","11249 Pine Valley Drive","625000.00","1790.00","5","2426.00","595000.00","2022-04-15","2022-04-20","2022-05-27","","","","","EASTWOOD OF WELLINGTON 2","","N","C","2022-05-31","595000.00","","2022-05-26",""
"RX-10792106","73414423090001270","3578 Moon Bay Circle","659000.00","2327.00","4","2994.00","659000.00","2022-04-15","2022-04-19","2022-05-19","","","","","ORANGE POINT TR B","","N","C","2022-05-20","659000.00","","2022-06-19",""
"RX-10792343","73414424050000510","10313 Medicis Place","700000.00","2469.00","24","3045.00","700000.00","2022-04-15","2022-05-29","2022-07-08","","","","","VERSAILLES","","N","C","2022-07-08","800000.00","2022-05-05","2022-07-08",""
"RX-10792726","73424417020012030","2993 Hartridge Ter Terrace","1225000.00","4168.00","52","5367.00","1195000.00","2022-04-15","2022-06-22","2022-07-18","","","","","OLYMPIA 2","","N","C","2022-07-19","1299995.00","2022-05-01","2022-07-18",""
"RX-10792660","73414411010330100","1326 Pine Valley Drive","600000.00","2061.00","66","2912.00","620000.00","2022-04-17","2022-06-29","2022-07-15","","","","","SOUTH SHORE 2 OF WELLINGTON","","N","C","2022-07-18","655000.00","","2022-07-27",""
"RX-10792511","73414409020060020","1866 Staimford Circle","855000.00","2944.00","36","4052.00","860000.00","2022-04-17","2022-05-23","2022-06-28","","","","","GREENVIEW SHORES 2 OF WELLINGTON","","N","C","2022-06-29","899000.00","","2022-06-29",""
"RX-10792783","73414427000001120","12377 Indian Mound Road","7000000.00","5721.00","1","30450.00","7000000.00","2022-04-17","2022-04-18","2022-06-03","","","","","Acreage & Unrec","","N","C","2022-06-03","7000000.00","","2022-04-29",""
"RX-10792902","73414404010150020","14608 Paddock Drive","599000.00","1822.00","17","2640.00","599000.00","2022-04-18","2022-05-05","2022-06-30","","","","","Sugar Pond Manor","","N","C","2022-07-01","599000.00","","2022-06-30",""
"RX-10792596","73414411020030190","11527 Turnstone Drive","605000.00","1830.00","7","2306.00","599999.00","2022-04-18","2022-04-27","2022-05-24","","","","","EASTWOOD OF WELLINGTON","","N","C","2022-05-24","599999.00","2022-04-20","2022-05-25",""
"RX-10792881","73414424060010500","10600 Longleaf Lane","671000.00","2670.00","4","3464.00","630000.00","2022-04-18","2022-04-27","2022-05-11","","","","","OAKMONT ESTATES PUD","","N","C","2022-05-11","630000.00","2022-04-23","2022-05-11",""
"RX-10792765","73424407030004820","9637 Wyeth Court","775000.00","2888.00","2","3656.00","750000.00","2022-04-18","2022-04-20","2022-05-23","","","","","OLYMPIA 1","","N","C","2022-05-23","750000.00","","2022-05-23",""
"RX-10793209","73414332030090020","14265 Greentree Trail","1700000.00","4551.00","16","6026.00","1799000.00","2022-04-18","2022-05-04","2022-06-28","","","","","PADDOCK PARK 1 OF WELLINGTON","","N","C","2022-06-30","1799000.00","","2022-06-29",""
"RX-10793179","73424417020011870","3162 Hamblin Way","960000.00","3941.00","7","5185.00","899000.00","2022-04-19","2022-05-03","2022-06-08","","","","","OLYMPIA 2","","N","C","2022-06-24","899000.00","2022-04-26","2022-06-08",""
"RX-10793168","73414424050003040","10694 Versailles Boulevard","1556000.00","4684.00","2","6024.00","1525000.00","2022-04-19","2022-04-24","2022-06-13","","","","","VERSAILLES","","N","C","2022-06-13","1525000.00","2022-04-22","2022-06-13",""
"RX-10794476","73414403170090310","1170 Mourning Dove Lane","475000.00","1608.00","40","2182.00","559000.00","2022-04-20","2022-06-11","2022-08-17","","","","","EMERALD FOREST OF WELLINGTON","","N","C","2022-08-25","559000.00","2022-05-02","2022-07-26",""
"RX-10793486","73414416120000340","2707 Linkside Drive","620000.00","1692.00","2","2112.00","589000.00","2022-04-20","2022-04-22","2022-05-16","","","","","FAIRWAY COVE OF WELLINGTON","","N","C","2022-05-16","589000.00","","2022-05-31",""
"RX-10793298","73424417080006930","8274 Pine Cay Road","738000.00","2001.00","37","2687.00","785000.00","2022-04-20","2022-05-27","2022-06-10","","","","","VILLAGEWALK OF WELLINGTON","","N","C","2022-06-10","800000.00","","2022-06-10",""
"FX-10327392","73414426020000180","4417 Wellington Shores Drive","824900.00","3165.00","7","","824900.00","2022-04-20","2022-04-29","2022-06-01","","","","","Orange Grove Estates","","","C","2022-06-08","824900.00","2022-04-22","2022-06-06",""
"RX-10793507","73414422010000730","12425 Equine Lane","1650000.00","3462.00","55","4581.00","1850000.00","2022-04-20","2022-06-14","2022-07-06","","","","","EQUESTRIAN CLUB","","N","C","2022-07-06","1850000.00","2022-04-20","2022-07-06",""
"RX-10793978","73414403030010260","166 Old Country Road S","745000.00","2417.00","9","3087.00","749900.00","2022-04-21","2022-05-06","2022-06-24","","","","","PINEWOOD EAST 2 OF WELLINGTON","","N","C","2022-06-24","749900.00","2022-04-27","2022-06-30",""
"RX-10793652","73414334010010390","12198 Quercus","825000.00","2400.00","31","3299.00","875000.00","2022-04-21","2022-05-22","2022-06-30","","","","","Pinewood East Wellington","","N","C","2022-06-30","925000.00","","2022-06-27",""
"RX-10794364","73414404010360010","13665 Barberry Drive","700000.00","2213.00","6","3059.00","685000.00","2022-04-22","2022-05-04","2022-06-29","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2022-06-29","685000.00","2022-04-28","2022-07-06",""
"RX-10794104","73414401020030050","10502 Galleria Street","610000.00","3167.00","196","4273.00","699900.00","2022-04-22","2022-11-20","2022-12-08","","","","","BLACK DIAMOND PH 1","","N","C","2022-12-14","875000.00","2022-04-23","2022-11-20",""
"RX-10793954","73414420070000020","14150 Calypso Lane","2200000.00","2101.00","0","2764.00","2200000.00","2022-04-22","2022-04-22","2022-05-18","","","","","EQUESTRIAN CLUB ESTATES 3","","N","C","2022-05-18","2200000.00","","2022-05-18",""
"RX-10794417","73414407020020150","15575 Woodmar Court","775000.00","2471.00","22","3433.00","800000.00","2022-04-23","2022-05-25","2022-06-10","","","","","MEADOW WOOD OF THE LANDINGS AT WELLINGTON","","N","C","2022-06-10","800000.00","2022-04-27","2022-06-10",""
"RX-10794369","73414411090000410","11950 Donlin Drive","560000.00","1869.00","5","2304.00","474000.00","2022-04-24","2022-04-29","2022-06-01","","","","","PARK PLACE OF WELLINGTON","","N","C","2022-06-07","474000.00","","2022-06-01",""
"RX-10795148","73414426010000880","4161 Bluff Harbor Way","641000.00","2160.00","11","2874.00","679777.00","2022-04-26","2022-05-15","2022-06-24","","","","","ISLES AT WELLINGTON 1","","N","C","2022-06-27","679777.00","2022-05-04","2022-06-30",""
"RX-10830835","73414413080001390","3555 Siena Circle","995000.00","3220.00","0","4458.00","1000000.00","2022-04-26","2022-04-26","2022-04-26","","","","","CASTELLINA","","N","C","2022-09-09","1000000.00","","2022-09-30",""
"RX-10795044","73414409030000630","2162 Henley Place","1281000.00","5209.00","324","6831.00","1300000.00","2022-04-26","2023-03-31","2023-05-11","","","","","POLO WEST ESTATES","","N","C","2023-05-11","1999000.00","2022-05-01","2023-05-30",""
"RX-10795211","73414409020690070","2659 Yarmouth Drive","621000.00","1998.00","0","2544.00","587900.00","2022-04-27","2022-04-29","2022-06-07","","","","","GREENVIEW SHORES NO2 OF WELLINGTON","","N","C","2022-06-09","587900.00","2022-04-29","2022-06-07",""
"RX-10795680","73424407050023410","9529 Via Elegante","620000.00","2364.00","19","3036.00","629900.00","2022-04-28","2022-05-17","2022-06-15","","","","","BUENA VIDA","","N","C","2022-06-19","629900.00","","2022-06-30",""
"FX-10328529","73424417020010710","9636 Phipps Lane","989900.00","3813.00","7","","989900.00","2022-04-28","2022-05-05","2022-06-28","","","","","Olympia 02","","","C","2022-06-28","1100000.00","","2022-07-13",""
"AX-11196911","73414422010000320","12467 Equine Lane","1300000.00","3002.00","99","4164.00","1498000.00","2022-04-28","2022-08-11","2022-09-15","","","","","EQUESTRIAN CLUB","","","C","2022-09-15","1790000.00","2022-05-06","2022-09-15",""
"RX-10796872","73414403170030260","1040 Sweet Briar Place","645000.00","1857.00","6","2580.00","569900.00","2022-04-29","2022-05-10","2022-06-03","","","","","EMERALD FOREST OF WELLINGTON","","N","C","2022-06-04","569900.00","2022-05-03","2022-06-02",""
"RX-10795900","73414404010570070","1055 Raintree Lane","643000.00","2042.00","3","2744.00","615000.00","2022-04-29","2022-05-02","2022-05-27","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2022-05-30","615000.00","","2022-05-30",""
"RX-10795770","73414409020320120","1879 Lynton Circle","795000.00","2360.00","25","3356.00","899000.00","2022-04-29","2022-05-24","2022-06-24","","","","","GREENVIEW SHORES 2 OF WELLINGTON","","N","C","2022-06-24","899000.00","","2022-06-22",""
"RX-10795784","73414426050000770","11634 Manatee Bay Lane","925000.00","3025.00","52","3902.00","975000.00","2022-04-29","2022-07-19","2022-08-31","","","","","ISLES AT WELLINGTON / Grand Bay Estates","","N","C","2022-09-06","1100000.00","","2022-08-19",""
"RX-10795863","73414409030000720","2155 Greenview Cove Drive","950000.00","2523.00","268","3512.00","979000.00","2022-04-29","2023-01-22","2023-02-15","","","","","POLO WEST","","N","C","2023-02-15","1399900.00","","2023-02-17",""
"FX-10328642","73414432000001170","5599 140th Avenue","5125000.00","3851.00","7","6698.00","5900000.00","2022-04-29","2022-05-06","2022-09-20","","","","","Acreage & Unrec","","","C","2022-09-21","5900000.00","","2022-06-16",""
"RX-10796337","73414407060000740","1790 Corsica Drive","879000.00","2784.00","22","4035.00","899000.00","2022-05-01","2022-05-28","2022-07-15","","","","","LAKEFIELD WEST LAKEFIELD OF THE LANDINGS AT WELLINGTON 3B","","N","C","2022-07-15","945000.00","2022-05-06","2022-07-20",""
"RX-10797016","73414415210000130","12365 Cypress Island Way","12000000.00","9830.00","76","16275.00","13250000.00","2022-05-01","2022-08-16","2022-09-16","","","","","CYPRESS ISLAND OF PALM BEACH POLO & COUN","","N","C","2022-09-19","13250000.00","","2022-11-01",""
"RX-10796407","73414411050070210","11371 Torchwood Court","600000.00","1991.00","20","2825.00","599900.00","2022-05-02","2022-06-08","2022-07-13","","","","","Eastwood of Wellington","","N","C","2022-07-19","599900.00","2022-05-19","2022-07-07",""
"RX-10796652","73414426030000840","4390 Mariners Cove Drive","834000.00","3154.00","42","4240.00","885000.00","2022-05-02","2022-06-16","2022-09-30","","","","","ISLES AT WELLINGTON 2","","N","C","2022-09-30","899000.00","2022-05-05","2022-09-30",""
"RX-10796432","73414407020050350","15915 Edgefield Road","850000.00","2308.00","21","3129.00","899000.00","2022-05-02","2022-05-24","2022-06-30","","","","","MEADOW WOOD OF THE LANDINGS AT WELLINGTO","","N","C","2022-06-30","899000.00","2022-05-03","2022-06-30",""
"RX-10796442","73414407020120120","15970 Voyageurs Place","880000.00","3739.00","87","4714.00","945000.00","2022-05-02","2022-08-04","2022-08-18","","","","","MEADOW WOOD OF THE LANDINGS AT WELLINGTON","","N","C","2022-08-18","1395999.00","2022-05-05","2022-08-18",""
"RX-10796761","73414412090000410","1652 Oak Berry Circle","420000.00","1325.00","7","1865.00","400000.00","2022-05-03","2022-05-10","2022-07-01","","","","","WELLINGTONS EDGE PAR 76 PH 2B","","N","C","2022-07-02","400000.00","","2022-05-31",""
"RX-10796860","73414411020060090","11658 Sanderling Drive","505000.00","1640.00","9","2488.00","530000.00","2022-05-03","2022-05-12","2022-05-31","","","","","EASTWOOD OF WELLINGTON","","N","C","2022-06-01","530000.00","","2022-06-15",""
"RX-10796722","73414403170040080","1016 Lake Breeze Drive","635000.00","2055.00","4","2778.00","625000.00","2022-05-03","2022-05-10","2022-06-08","","","","","EMERALD FOREST OF WELLINGTON","","N","C","2022-06-08","625000.00","2022-05-06","2022-06-08",""
"AX-11198676","73414404010480250","13969 Barberry Court","765000.00","2359.00","2","3224.00","735000.00","2022-05-03","2022-05-06","2022-06-30","","","","","SUGAR POND MANOR OF WELLI","","","C","2022-06-30","735000.00","","2022-06-30",""
"RX-10796902","73414404010710010","1847 Primrose Lane","795000.00","2717.00","18","3524.00","849000.00","2022-05-03","2022-05-21","2022-07-22","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2022-07-22","849000.00","","2022-06-20",""
"RX-10797138","73414404170000240","1552 Lake Breeze Drive","590000.00","1797.00","6","2514.00","565000.00","2022-05-04","2022-05-12","2022-06-09","","","","","EMERALD FOREST OF WELLINGTON 2","","N","C","2022-06-09","565000.00","2022-05-06","2022-06-10",""
"RX-10797300","73414404010010170","898 Sage Avenue","585000.00","1962.00","16","2749.00","585000.00","2022-05-04","2022-05-27","2022-07-05","","","","","Sugar Pond Manor of Wellington","","N","C","2022-07-07","605000.00","","2022-07-07",""
"RX-10797182","73424417050005080","8468 Xanthus Lane","750000.00","2001.00","9","2687.00","675000.00","2022-05-04","2022-05-13","2022-06-08","","","","","VILLAGEWALK OF WELLINGTON 4","","N","C","2022-06-09","675000.00","","2022-06-15",""
"RX-10797265","73414424050001350","3592 Collonade Drive","860000.00","2549.00","4","3427.00","850000.00","2022-05-04","2022-05-09","2022-05-25","","","","","VERSAILLES","","N","C","2022-05-28","850000.00","2022-05-05","2022-06-10",""
"RX-10797337","73414414370000320","2891 Bent Cypress Road","2250000.00","3272.00","293","4198.00","2465000.00","2022-05-04","2023-02-21","2023-05-01","","","","","BENT CYPRESS","","N","C","2023-06-13","2645000.00","","2023-05-15",""
"RX-10797053","73414415230000290","3189 Blue Cypress Lane","4695000.00","3717.00","127","5058.00","4695000.00","2022-05-04","2022-09-08","2023-06-12","","","","","BLUE CYPRESS REPL AT PALM BEACH POLO & COUNTRY CLUB","","N","C","2023-06-13","4695000.00","","2022-12-31",""
"FX-10329565","73414426010001340","4175 Sea Mist Way","580000.00","1904.00","6","","599000.00","2022-05-05","2022-05-11","2022-07-05","","","","","Isles At Wellington 01","","","C","2022-07-11","599000.00","","2022-07-11",""
"RX-10797550","73414404080020100","13892 Ishnala Circle","665000.00","2153.00","6","3013.00","699000.00","2022-05-05","2022-05-11","2022-06-03","","","","","PINEWOOD MANOR OF WELLINGTON","","N","C","2022-06-03","699000.00","","2022-06-10",""
"RX-10797417","73414401040060990","10611 Old Hammock Way","720000.00","3075.00","0","4221.00","700000.00","2022-05-05","2022-05-05","2022-05-06","","","","","BLACK DIAMOND PH 2","","N","C","2022-05-13","700000.00","","2022-05-12",""
"RX-10797804","73414401020040240","1317 Beacon Circle Circle","685000.00","3823.00","42","4727.00","704990.00","2022-05-05","2022-06-22","2022-07-26","","","","","Black Diamond","","N","C","2022-08-01","804990.00","2022-05-11","2022-07-26",""
"RX-10797545","73414414290000180","11139 Isle Brook Court","2750000.00","4088.00","216","4812.00","2950000.00","2022-05-05","2022-12-07","2022-12-14","","","","","BROOKSIDE 3","","N","C","2022-12-20","3350000.00","","2022-12-14",""
"AX-11200715","73414413080002150","10533 Prato Street","599000.00","1690.00","31","2398.00","599990.00","2022-05-06","2022-06-06","2022-06-21","","","","","CASTELLINA","","","C","2022-06-22","699000.00","","2022-07-29",""
"RX-10797846","73424417050005410","8217 Xanthus Lane","787000.00","2001.00","11","2687.00","794000.00","2022-05-06","2022-05-17","2022-06-13","","","","","VILLAGEWALK OF WELLINGTON 4","","N","C","2022-06-13","794000.00","","2022-06-13",""
"RX-10797997","73414409020130050","1605 Wiltshire Village Drive","865000.00","2853.00","4","3716.00","840000.00","2022-05-06","2022-05-10","2022-05-23","","","","","GREENVIEW SHORES 2 OF WELLINGTON","","N","C","2022-05-24","840000.00","","2022-05-24",""
"RX-10797938","73414332030090050","14183 Greentree Trail","950000.00","2300.00","92","2824.00","999000.00","2022-05-06","2022-08-23","2022-10-07","","","","","Paddock Park 1","","N","C","2022-10-08","1108000.00","2022-05-13","2022-10-14",""
"RX-10798033","73424407050022620","9568 Via Elegante","540000.00","1851.00","3","2611.00","540000.00","2022-05-07","2022-05-13","2022-07-27","","","","","BUENA VIDA","","N","C","2022-07-27","540000.00","2022-05-10","2022-07-27",""
"RX-10798089","73414413080002190","3047 Florence Street","950000.00","2459.00","61","3161.00","999900.00","2022-05-07","2022-08-04","2022-08-25","","","","","CASTELLINA","","N","C","2022-08-25","1050000.00","2022-05-11","2022-08-25",""
"FX-10330369","73414404060030210","397 Marble Canyon Drive","719000.00","2396.00","9","3374.00","699000.00","2022-05-08","2022-05-20","2022-05-31","","","","","Pinewood Grove Wellington","","","C","2022-06-02","699.00","2022-05-11","2022-05-31",""
"RX-10798570","73414404010680430","1532 Primrose Lane","570000.00","1829.00","20","2313.00","575000.00","2022-05-09","2022-06-02","2022-07-19","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2022-07-20","595000.00","2022-05-13","2022-07-15",""
"RX-10798346","73424407030003650","9553 Worswick Court","900000.00","3613.00","263","4346.00","924900.00","2022-05-09","2023-01-27","2023-05-26","","","","","OLYMPIA 1","","N","C","2023-05-27","1099900.00","","2023-05-16",""
"RX-10798688","73414412030000220","1891 Oak Berry Circle","540000.00","1358.00","14","1786.00","525000.00","2022-05-10","2022-06-04","2022-07-13","","","","","Wellingtons Edge - Oak Hamlet","","N","C","2022-07-18","525000.00","2022-05-13","2022-07-13",""
